1	longitude	latitude	housename	housenumber	street	city	postcode	name	name_cy	is_in	place	alt_name	open_hours	phone	shop	url
1400	-4.6594216	52.0800786	Mercantile Yard		Station Road	Cardigan / Aberteifi	SA43 3AD	Jewson						+44 1239 613511	trade	https://www.jewson.co.uk/branch-locator/branch-details/?Location=sa43+3ad&BranchId=833&Distance=0
1401	-4.656886	52.0686569	Bro-teifi			Cardigan / Aberteifi	SA43 3NH									
1402	-4.6579082	52.0690912	Llysteg			Cardigan / Aberteifi	SA43 3NH									
1403	-4.652679	52.077921						Heron Hide								
1404	-4.6831917	52.0817786	Bethsaida		High Street	St Dogmaels	SA43 3EQ	Bethsaida Bed & Breakfast						+44 1239 615479		
1405	-4.6827636	52.0818402	Corner House		High Street	St Dogmaels	SA43 3EQ									
1406	-4.682864	52.0818089			High Street	St Dogmaels	SA43 3EQ									
1407	-4.6829337	52.0817859			High Street	St Dogmaels	SA43 3EQ									
1408	-4.6830118	52.0817695	Selah		High Street	St Dogmaels	SA43 3EQ									
1409	-4.683268	52.0816553	Brynivor		High Street	St Dogmaels	SA43 3EQ									
1410	-4.6827847	52.0816411	Crug-y-Deri		High Street	St Dogmaels	SA43 3EJ									
1411	-4.6828975	52.0816018			High Street	St Dogmaels	SA43 3EJ									
1412	-4.6829771	52.0815638	Norwood House		High Street	St Dogmaels	SA43 3EJ									
1413	-4.6830662	52.0815417	Dryslwyn		High Street	St Dogmaels	SA43 3EJ									
1414	-4.6831435	52.08149	Y Dryw		High Street	St Dogmaels	SA43 3EJ									
1415	-4.682192	52.0817261	Frondeg		High Street	St Dogmaels	SA43 3EJ									
1416	-4.6820549	52.0817289	Cannon House		High Street	St Dogmaels	SA43 3EJ									
1417	-4.6819577	52.0817359	Penar		High Street	St Dogmaels	SA43 3EJ									
1418	-4.6818731	52.0817628	Nythfa		High Street	St Dogmaels	SA43 3EJ									
1419	-4.6817945	52.0816954	Carno		High Street	St Dogmaels	SA43 3EJ									
1420	-4.681687	52.0816887	Glannant		High Street	St Dogmaels	SA43 3EJ									
1421	-4.6815786	52.0818001			High Street	St Dogmaels	SA43 3EJ	Oriel Llandudoch						+44 1239 612292	art	https://www.facebook.com/stdogmaelsgallery/
1422	-4.6814615	52.0818083	Gorlan		High Street	St Dogmaels	SA43 3EJ									
1423	-4.6813065	52.0818221	Commercial House		High Street	St Dogmaels	SA43 3ED									
1424	-4.6811469	52.0818138	Ty Rhedin		High Street	St Dogmaels	SA43 3ED					Tyrhedin				
1425	-4.6810289	52.0818106	Pembroke House		High Street	St Dogmaels	SA43 3ED									
1426	-4.6806249	52.0817996	Almora	"1, Pembroke Terrace"	High Street	St Dogmaels	SA43 3EE									
1427	-4.6806936	52.0818082	Delfan	"2, Pembroke Terrace"	High Street	St Dogmaels	SA43 3EE									
1428	-4.6807628	52.0817975		"3, Pembroke Terrace"	High Street	St Dogmaels	SA43 3EE									
1429	-4.6808397	52.0818177	Hafan Dawel	"4, Pembroke Terrace"	High Street	St Dogmaels	SA43 3EE									
1430	-4.6809225	52.0818051		"5, Pembroke Terrace"	High Street	St Dogmaels	SA43 3EE									
1431	-4.6804405	52.0817465	Richmond		High Street	St Dogmaels	SA43 3ED									
1432	-4.6805134	52.081753	Amblestone Cottage		High Street	St Dogmaels	SA43 3ED									
1433	-4.6805517	52.0817939	Amblestone House		High Street	St Dogmaels	SA43 3ED									
1434	-4.6785864	52.0820099	Fairview		Finch Street	St Dogmaels	SA43 3EA									
1435	-4.6789427	52.08196	Llwynbedw		Finch Street	St Dogmaels	SA43 3EA									
1436	-4.6791571	52.0819078	Capel Sion		Finch Street	St Dogmaels	SA43 3EA									http://www.glen-johnson.co.uk/capel-seion-c-m-chapel/
1437	-4.6792985	52.0818717	Tŷ Capel Seion		Finch Street	St Dogmaels	SA43 3EA					Capel Seion House				
1438	-4.678145	52.0819077	Penally House			St Dogmaels	SA43 3HR									
1439	-4.6792044	52.0818951		"1, Capel Seion Cottages"	Finch Street	St Dogmaels	SA43 3EA									
1440	-4.6791127	52.0819195		"2, Capel Seion Cottages"	Finch Street	St Dogmaels	SA43 3EA									
1441	-4.679399	52.0842969									islet					
1442	-4.6785184	52.0854127	Old Castle Farm			Cardigan / Aberteifi	SA43 1PA									
1443	-4.6799772	52.081367	Dunkeld		Church Street	St Dogmaels	SA43 3EB									
1444	-4.6796178	52.0812191	Tynewydd		Church Street	St Dogmaels	SA43 3EB									
1445	-4.6798803	52.0812435	Church House		Church Street	St Dogmaels	SA43 3EB									
1446	-4.6797684	52.0810341						Former Bier House								
1447	-4.6798885	52.0810519						Lychgate								
1448	-4.6795137	52.0846416						Lime Kiln (disused)								
1449	-4.681495	52.0875219						Ferry Inn Jetty								
1450	-4.6823839	52.0868553	Llys Teifi		Union Terrace	St Dogmaels	SA43 3JZ									
1451	-4.6826318	52.0869042	Sincerity House		Pentre Langwm	St Dogmaels	SA43 3JZ									
1452	-4.6826541	52.0867947	Heathfield		Pentre Langwm	St Dogmaels	SA43 3JZ									
1453	-4.6819185	52.0867797	Princess House			St Dogmaels	SA43 3JY									
1454	-4.6833914	52.0865827	Clydfan		Pentre Langwm	St Dogmaels	SA43 3JZ									
1455	-4.6817369	52.0876369	Ferry Inn			St Dogmaels	SA43 3LF	Ferry Inn						+44 1239 615172		
1456	-4.6832841	52.0813917	Y Storws		High Street	St Dogmaels	SA43 3EJ									
1457	-4.6796866	52.1155216				Gwbert	SA43 1PR	Club House						+44 1239 621775		
1458	-4.6737528	52.1134062						10								
1459	-4.6867136	52.1167306						Coastguard Lookout Post								
1460	-4.6864545	52.1047463	F15			Gwbert on Sea	SA43 1PP									
1461	-4.6861993	52.104951	R10			Gwbert on Sea	SA43 1PP									
1462	-4.6869366	52.1051936	F9			Gwbert on Sea	SA43 1PP									
1463	-4.6867913	52.105665	F3			Gwbert on Sea	SA43 1PP									
1464	-4.686195	52.105742	R24			Gwbert on Sea	SA43 1PP									
1465	-4.6860307	52.1057929	R25			Gwbert on Sea	SA43 1PP									
1466	-4.6867451	52.1057898	F2			Gwbert on Sea	SA43 1PP									
1467	-4.6859992	52.1062818	D3			Gwbert on Sea	SA43 1PP									
1468	-4.6859268	52.1061805	D2			Gwbert on Sea	SA43 1PP									
1469	-4.6857805	52.1061139	D1			Gwbert on Sea	SA43 1PP									
1470	-4.6865966	52.1050049	R13			Gwbert on Sea	SA43 1PP									
1471	-4.688196	52.1037292						Pen yr Ergyd				Patch Spit				
1472	-4.6834886	52.081414	Fountain House		High Street	St Dogmaels	SA43 3EQ									
1473	-4.6837006	52.0812445	Underhill		Allt Fach	St Dogmaels	SA43 3HA									
1474	-4.6833942	52.0812455	Abigail House		Baptist Street	St Dogmaels	SA43 3EN									
1475	-4.6831979	52.081262		1	Baptist Street	St Dogmaels	SA43 3EN									
1476	-4.6831317	52.0812929	Ty'r Bont		Baptist Street	St Dogmaels	SA43 3EN									
1477	-4.6832385	52.0812264		2	Baptist Street	St Dogmaels	SA43 3EN									
1478	-4.6832749	52.0811854		3	Baptist Street	St Dogmaels	SA43 3EN									
1479	-4.6833071	52.0811463		4	Baptist Street	St Dogmaels	SA43 3EN									
1480	-4.6833432	52.0811046		5	Baptist Street	St Dogmaels	SA43 3EN									
1481	-4.6833862	52.0809841		"2, Ty-Bryn"	High Street	St Dogmaels	SA43 3EJ									
1482	-4.6833656	52.0810375		"1, Ty-Bryn"	High Street	St Dogmaels	SA43 3EJ									
1483	-4.6836755	52.081509						Allt Fach								
1484	-4.6837824	52.0810694	Adfer		Tan-y-Rhiw	St Dogmaels	SA43 3HB									
1485	-4.6839003	52.0809425	Henllys		Tan-y-Rhiw	St Dogmaels	SA43 3HB									
1486	-4.6840461	52.0807692			Tan-y-Rhiw	St Dogmaels	SA43 3HB									
1487	-4.6840842	52.080733			Tan-y-Rhiw	St Dogmaels	SA43 3HB									
1488	-4.6841311	52.0806653			Tan-y-Rhiw	St Dogmaels	SA43 3HB									
1489	-4.6841741	52.080603			Tan-y-Rhiw	St Dogmaels	SA43 3HB									
1490	-4.6844119	52.0805093		"1, Lewis Terrace"	Trorhiw	St Dogmaels	SA43 3HE									
1491	-4.6842724	52.0806005						Trorhiw								
1492	-4.6843988	52.0805758		"2, Lewis Terrace"	Trorhiw	St Dogmaels	SA43 3HE									
1493	-4.684368	52.0806593		"3, Lewis Terrace"	Trorhiw	St Dogmaels	SA43 3HE									
1494	-4.6844822	52.0803992	Haulfryn		Trorhiw	St Dogmaels	SA43 3HD									
1495	-4.6845857	52.0803949						Trorhiw								
1496	-4.6846884	52.080388	Glanteg		Trorhiw	St Dogmaels	SA43 3HD									
1497	-4.6847557	52.0803197	Fronhaul		Trorhiw	St Dogmaels	SA43 3HD									
1498	-4.6844683	52.0802749	Brynteg		Cwmins	St Dogmaels	SA43 3HF									
1499	-4.6876696	52.0784542						Cwmins								
1500	-4.6846321	52.0801105	Green Hill		Cwmins	St Dogmaels	SA43 3HF									
1501	-4.6847144	52.0799486	Yr Hen Popty		Cwmins	St Dogmaels	SA43 3HF									
1502	-4.6842359	52.0801308	Seabrook House		Cwmins	St Dogmaels	SA43 3HF									
1503	-4.6845774	52.0797329	Brynarfor		Cwmins	St Dogmaels	SA43 3HF									
1504	-4.6846153	52.0796568	Tower Hill		Cwmins	St Dogmaels	SA43 3HF									
1505	-4.6847467	52.0795672	Brynderwen		Cwmins	St Dogmaels	SA43 3HF									
1506	-4.6849524	52.0797531			Cwmins	St Dogmaels	SA43 3HF									
1507	-4.6853274	52.0792228	Rose Cottage		Cwmins	St Dogmaels	SA43 3HF									
1508	-4.6852942	52.0795228	Llysbonfyl		Cwmins	St Dogmaels	SA43 3HF									
1509	-4.6854586	52.0794261	Llechwedd		Cwmins	St Dogmaels	SA43 3HF									
1510	-4.6856264	52.0793358			Cwmins	St Dogmaels	SA43 3HF									
1511	-4.6856569	52.0792733	Gorwel Teg		Cwmins	St Dogmaels	SA43 3HF									
1512	-4.6853841	52.0790717	Pistyll-Y-Llan		Cwmins	St Dogmaels	SA43 3HF									
1513	-4.6861232	52.0790272	Noddfa		Cwmins	St Dogmaels	SA43 3HF									
1514	-4.6862002	52.078948	Montrose		Cwmins	St Dogmaels	SA43 3HF									
1515	-4.6859565	52.079155			Cwmins	St Dogmaels	SA43 3HF									
1516	-4.6861286	52.0787757			Cwmins	St Dogmaels	SA43 3HF									
1517	-4.6860248	52.0788182	Tremymor		Cwmins	St Dogmaels	SA43 3HF									
1518	-4.6861084	52.0786408	Glenydd		Cwmins	St Dogmaels	SA43 3HF									
1519	-4.6863208	52.0784151	North Shore		Cwmins	St Dogmaels	SA43 3HF									
1520	-4.6865857	52.078416	Bwthyn Bryncws		Cwmins	St Dogmaels	SA43 3HF									
1521	-4.6812115	52.105319	Sheko			Gwbert on Sea	SA43 1PP									
1522	-4.6802278	52.1051129	The Haven			Gwbert on Sea	SA43 1PP									
1523	-4.6802158	52.1049489	Hafan Dawel			Gwbert on Sea	SA43 1PP									
1524	-4.6800752	52.105755	Nant Saeson			Gwbert on Sea	SA43 1PP									
1525	-4.6792427	52.1042147		Cilhaul		Gwbert on Sea	SA43 1PP									
1526	-4.6788599	52.1039203	Minymor			Gwbert on Sea	SA43 1PP									
1527	-4.678319	52.1037488	Caerhaul			Gwbert on Sea	SA43 1PP									
1528	-4.6775626	52.1033674	The Dolphin			Gwbert on Sea	SA43 1PP									
1529	-4.682355	52.105748	The Dunes			Gwbert on Sea	SA43 1PP									
1530	-4.6826867	52.1058586	Sealand			Gwbert on Sea	SA43 1PP									
1531	-4.6744188	52.1012277			Gwbert Road	Cardigan / Aberteifi	SA43 1PN	Swallow Yachts						+44 1239 615482		
1532	-4.6746317	52.1017732	Nantyferwig		Gwbert Road	Cardigan / Aberteifi	SA43 1PN									
1533	-4.6608723	52.1082062						Nant Y Ferwig								
1534	-4.6724296	52.1021193	Aberdare		Gwbert Road	Cardigan / Aberteifi	SA43 1PN									
1535	-4.6733318	52.1026311	Cwm Trigfa		Gwbert Road	Cardigan / Aberteifi	SA43 1PN									
1536	-4.6717036	52.1021044			Gwbert Road	Cardigan / Aberteifi	SA43 1PN	Cardigan Classic Cars						+44 1239 613966	car_repair	
1537	-4.6710843	52.1019801	Dragon's Yard		Gwbert Road	Cardigan / Aberteifi	SA43 1PN							+44 1239 1239 614466		
1538	-4.6848755	52.1059484	Patch Caravan Park			Gwbert on Sea	SA43 1PP	Office								
1539	-4.6850453	52.1063291	T1			Gwbert on Sea	SA43 1PP									
1540	-4.6851286	52.1062443	T2			Gwbert on Sea	SA43 1PP									
1541	-4.6850327	52.1061534	T3			Gwbert on Sea	SA43 1PP									
1542	-4.6846618	52.1061152	T4			Gwbert on Sea	SA43 1PP									
1543	-4.684809	52.1063513	T5			Gwbert on Sea	SA43 1PP									
1544	-4.6846744	52.106366	T6			Gwbert on Sea	SA43 1PP									
1545	-4.6845306	52.1063761	T7			Gwbert on Sea	SA43 1PP									
1546	-4.6846951	52.10659	T8			Gwbert on Sea	SA43 1PP									
1547	-4.6847578	52.1066722	T9			Gwbert on Sea	SA43 1PP									
1548	-4.6848147	52.1067501	T10			Gwbert on Sea	SA43 1PP									
1549	-4.6848746	52.1068358	T11			Gwbert on Sea	SA43 1PP									
1550	-4.6849472	52.1069154	T12			Gwbert on Sea	SA43 1PP									
1551	-4.6850149	52.1069937	T14			Gwbert on Sea	SA43 1PP									
1552	-4.6859852	52.1063705	D4			Gwbert on Sea	SA43 1PP									
1553	-4.6859975	52.1064611	D5			Gwbert on Sea	SA43 1PP									
1554	-4.6860187	52.1065452	D6			Gwbert on Sea	SA43 1PP									
1555	-4.6859787	52.1066266	D7			Gwbert on Sea	SA43 1PP									
1556	-4.6859347	52.1067058	D8			Gwbert on Sea	SA43 1PP									
1557	-4.6859231	52.1067917	D9			Gwbert on Sea	SA43 1PP									
1558	-4.6854253	52.1061326	P0			Gwbert on Sea	SA43 1PP									
1559	-4.6854787	52.1062121	P1			Gwbert on Sea	SA43 1PP									
1560	-4.6855372	52.1068298	P9			Gwbert on Sea	SA43 1PP									
1561	-4.6854915	52.106718	P8			Gwbert on Sea	SA43 1PP									
1562	-4.6853848	52.1066348	P7			Gwbert on Sea	SA43 1PP									
1563	-4.6853255	52.106565	P6			Gwbert on Sea	SA43 1PP									
1564	-4.6853134	52.1064804	P5			Gwbert on Sea	SA43 1PP									
1565	-4.6853814	52.1064051	P4			Gwbert on Sea	SA43 1PP									
1566	-4.6855092	52.1063139				Gwbert on Sea	SA43 1PP									
1567	-4.6844321	52.1058691	B1			Gwbert on Sea	SA43 1PP									
1568	-4.6843495	52.1057967	B2			Gwbert on Sea	SA43 1PP									
1569	-4.6842635	52.1057293	B3			Gwbert on Sea	SA43 1PP									
1570	-4.685356	52.1057964				Gwbert on Sea	SA43 1PP	Launderette							laundry	
1571	-4.6854695	52.1056106	B5			Gwbert on Sea	SA43 1PP									
1572	-4.6852677	52.1055377	B6			Gwbert on Sea	SA43 1PP									
1573	-4.6850534	52.1055886	B7			Gwbert on Sea	SA43 1PP									
1574	-4.6848735	52.105624	B7A			Gwbert on Sea	SA43 1PP									
1575	-4.6847396	52.1055839	B8			Gwbert on Sea	SA43 1PP									
1576	-4.684614	52.1055361	B9			Gwbert on Sea	SA43 1PP									
1577	-4.6844876	52.1054893	B10			Gwbert on Sea	SA43 1PP									
1578	-4.6843469	52.1054703	B11			Gwbert on Sea	SA43 1PP									
1579	-4.6843637	52.1052724	B12			Gwbert on Sea	SA43 1PP									
1580	-4.6844349	52.1050579	B14			Gwbert on Sea	SA43 1PP									
1581	-4.684609	52.1049817	B15			Gwbert on Sea	SA43 1PP									
1582	-4.6847562	52.1049347	B16			Gwbert on Sea	SA43 1PP									
1583	-4.6849873	52.1050574	B17			Gwbert on Sea	SA43 1PP									
1584	-4.6848925	52.1051138	B18			Gwbert on Sea	SA43 1PP									
1585	-4.6847964	52.105171	B19			Gwbert on Sea	SA43 1PP									
1586	-4.6847028	52.1052307	B20			Gwbert on Sea	SA43 1PP									
1587	-4.6846068	52.1053055	B21			Gwbert on Sea	SA43 1PP									
1588	-4.6848948	52.1054316	B22			Gwbert on Sea	SA43 1PP									
1589	-4.6849471	52.1053169	B23			Gwbert on Sea	SA43 1PP									
1590	-4.6851413	52.1052123	B24			Gwbert on Sea	SA43 1PP									
1591	-4.6852276	52.1051271	B25			Gwbert on Sea	SA43 1PP									
1592	-4.6851458	52.1053621	B26			Gwbert on Sea	SA43 1PP									
1593	-4.6866953	52.1060079	F1			Gwbert on Sea	SA43 1PP									
1594	-4.6868137	52.1055874	F4			Gwbert on Sea	SA43 1PP									
1595	-4.6868169	52.1055103	F5			Gwbert on Sea	SA43 1PP									
1596	-4.6868358	52.1054291	F6			Gwbert on Sea	SA43 1PP									
1597	-4.6868723	52.1053497	F7			Gwbert on Sea	SA43 1PP									
1598	-4.6869132	52.1052688	F8			Gwbert on Sea	SA43 1PP									
1599	-4.6869738	52.1051329	F10			Gwbert on Sea	SA43 1PP									
1600	-4.6869791	52.1050283	F11			Gwbert on Sea	SA43 1PP									
1601	-4.6869335	52.1049431	F12			Gwbert on Sea	SA43 1PP									
1602	-4.6868603	52.1048715	F13			Gwbert on Sea	SA43 1PP									
1603	-4.6867634	52.1048073	F14			Gwbert on Sea	SA43 1PP									
1604	-4.6871736	52.1048348	F16			Gwbert on Sea	SA43 1PP									
1605	-4.6857236	52.1056737	R1			Gwbert on Sea	SA43 1PP									
1606	-4.6854853	52.1053952	R2			Gwbert on Sea	SA43 1PP									
1607	-4.6855562	52.105328	R3			Gwbert on Sea	SA43 1PP									
1608	-4.6856281	52.1052639	R4			Gwbert on Sea	SA43 1PP									
1609	-4.6856991	52.1052058	R5			Gwbert on Sea	SA43 1PP									
1610	-4.685795	52.1051618	R6			Gwbert on Sea	SA43 1PP									
1611	-4.6858728	52.1051057	R7			Gwbert on Sea	SA43 1PP									
1612	-4.6859567	52.1050483	R8			Gwbert on Sea	SA43 1PP									
1613	-4.6860874	52.1049914	R9			Gwbert on Sea	SA43 1PP									
1614	-4.6863507	52.1049418	R11			Gwbert on Sea	SA43 1PP									
1615	-4.6865172	52.1049476	R12			Gwbert on Sea	SA43 1PP									
1616	-4.686678	52.1050723	R14			Gwbert on Sea	SA43 1PP									
1617	-4.6866247	52.1051594	R15			Gwbert on Sea	SA43 1PP									
1618	-4.6865756	52.1052239	R16			Gwbert on Sea	SA43 1PP									
1619	-4.6865055	52.1052927	R17			Gwbert on Sea	SA43 1PP									
1620	-4.6864853	52.1053722	R18			Gwbert on Sea	SA43 1PP									
1621	-4.6864812	52.1054472	R19			Gwbert on Sea	SA43 1PP									
1622	-4.6864812	52.1055204	R20			Gwbert on Sea	SA43 1PP									
1623	-4.6864448	52.1056632	R22			Gwbert on Sea	SA43 1PP									
1624	-4.6856813	52.1058163	R26			Gwbert on Sea	SA43 1PP									
1625	-4.68649	52.105583	R21			Gwbert on Sea	SA43 1PP									
1626	-4.6863335	52.10576	R23			Gwbert on Sea	SA43 1PP									
1627	-4.6882744	52.1182902						Cliff Hotel Golf Course								
1628	-4.6905505	52.1195225						Lime Kiln (disused)								http://coflein.gov.uk/en/site/40648/details/craig-y-gwbert-limekiln
1629	-4.6910542	52.1194835						Craig Y Gwbert								http://www.coflein.gov.uk/en/site/403294/details/craig-y-gwbert
1630	-4.6785984	52.1164965						14								
1631	-4.6632472	52.095678	Tegfryn		Gwbert Road	Cardigan / Aberteifi	SA43 1PH									
1632	-4.6629279	52.0953027	Dolgerdd		Gwbert Road	Cardigan / Aberteifi	SA43 1PH									
1633	-4.6623867	52.0948627	Erw Wen		Gwbert Road	Cardigan / Aberteifi	SA43 1PH									
1634	-4.6638831	52.0944231	Y-Dderwen		Gwbert Road	Cardigan / Aberteifi	SA43 1PH									
1635	-4.6645978	52.0944096	Dan-y-deri		Gwbert Road	Cardigan / Aberteifi	SA43 1PH									
1636	-4.6665217	52.095285	Trebarred		Gwbert Road	Cardigan / Aberteifi	SA43 1PH									
1637	-4.7006621	52.0737597						Foxhill								
1638	-4.7035285	52.0682255						Trenewydd Farm								
1639	-4.702905	52.0609139						Trefigin								
1640	-4.7264544	52.0650684						Glandwr Farm								
1641	-4.7513704	52.0605965						Fagwreinon Fach								
1642	-4.65955	52.085232						Pendre								
1643	-4.6576883	52.0914133						Gwbert Road								
1644	-4.664437	52.097597						Gwbert Road								
1645	-4.658118	52.083631						Feidrfair								
1646	-4.655473	52.083182						Pont-y-Cleifion								
1647	-4.7063469	52.1052349	Glan-y-Môr House			Cardigan	SA43 3LP									
1648	-4.706682	52.1055159	Glan-y-Môr Farm			Cardigan	SA43 3LP									
1649	-4.7067384	52.1054607						Glan-y-Môr Farm								
1650	-4.7228436	52.1045234						Pengarn-fawr								
1651	-4.7238256	52.105822						Pengarn-fach								
1652	-4.7348468	52.0912907						Granant-uchaf								
1653	-4.7350971	52.0930958						Granant-isaf								
1654	-4.7337464	52.074462						Penrallt Uchaf								
1655	-4.7357502	52.0736373						Fferm Bryn Teg								
1656	-4.7440272	52.0771114						Morawelon								
1657	-4.7703854	52.0638041						Treriffith								
1658	-4.6626448	52.0884986						Cardigan Integrated Care Centre (construction)								
1659	-4.6698668	52.0808301	Glebelands Market		St. Dogmaels Road	Cardigan	SA43 3BA	Gardd Farchnad Glebelands Market Garden	Gardd Farchnad Glebelands					+44 7511 546701	farm	http://glebelandsmarketgarden.co.uk/
1660	-4.6572266	52.0846097						Napier Street	Heol Napier							
1661	-4.6823278	52.0887387						The Moorings								
1662	-4.6598929	52.0787415						Golwg-y-Castell								
1663	-4.6594929	52.0787949						Golwg-y-Castell								
1664	-4.658096	52.0775468						Golwg-y-Castell								
1665	-4.6584205	52.0777834						Golwg-y-Castell								
1666	-4.6600392	52.0775309						Awel yr Afon								
1667	-4.6602496	52.0728591	Trefelin		Fishguard Road	Cardigan / Aberteifi	SA43 3DR									
1668	-4.7213886	52.0612236				Monington	SA43 3BL	St Nicholas'								https://parish.churchinwales.org.uk/d871/churches-en/st-nicholas-monington_-en/
1669	-4.7367698	52.0680196						Nant Ceibwr								
1670	-4.7263535	52.0619512						Rhyd-y-fantwn Bridge								
1671	-4.7190551	52.0629425	Penrhiw Forge			Moylegrove	SA43 3BL									
1672	-4.7467216	52.0687623						Moylgrove Bridge								
1673	-4.7718263	52.0718079									islet					
1674	-4.7702665	52.0711347						Pwll y Wrach / Witch's Cauldron	Pwll y Wrach			Witches Cauldron;Witch's Pit				
1675	-4.6670688	52.0847458	Dol-werdd			Cardigan	SA43 1PA									
1676	-4.6674065	52.0850915						Dol-werdd Farm								
1677	-4.6749112	52.0930338	Rhos-fâch			Cardigan / Aberteifi	SA43 1PA					Rhosfach				
1678	-4.6743377	52.094133	Brynymor House			Cardigan / Aberteifi	SA43 1PA									
1679	-4.6668333	52.0959199						Trebarred Farm								
1680	-4.6587107	52.0818379	Scout Hall		Strand	Cardigan / Aberteifi	SA43 1EX	3rd Cardigan Sea Scouts								
1681	-4.6966735	52.0653534	Penwaun Villa				SA43 3NR									
1682	-4.6579741	52.0754842		18	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1683	-4.6579534	52.0755469		17	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1684	-4.6579303	52.0756256		16	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1685	-4.6579075	52.0756906		15	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1686	-4.657885	52.0757675		14	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1687	-4.6578688	52.0758295		13	Fishguard Road	Cardigan / Aberteifi	SA43 3AW									
1688	-4.6578386	52.0759054		12	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1689	-4.6578172	52.0759603		11	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1690	-4.6575035	52.0763419		7	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1691	-4.6575083	52.0762952		8	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1692	-4.6575179	52.0762509		9	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1693	-4.6575243	52.0762094		10	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1694	-4.6574806	52.0764952		41	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1695	-4.6578393	52.0765495		19	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1696	-4.6579524	52.0765553		20	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1697	-4.65794	52.0763755		21	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1698	-4.6579382	52.0762285		23	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1699	-4.6579514	52.0763043		22	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1700	-4.6583484	52.0762795		24	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1701	-4.6583481	52.0763442		25	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1702	-4.65838	52.0764529		26	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1703	-4.6584544	52.0765131		27	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1704	-4.6585268	52.0765733		28	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1705	-4.6586792	52.0766266		29	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1706	-4.6588133	52.0766505		30	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1707	-4.6589332	52.0766726		30	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1708	-4.6590444	52.0766934		32	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1709	-4.6590149	52.0770115		33	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1710	-4.6589103	52.0769957		34	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1711	-4.6588009	52.0769836		35	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1712	-4.6586455	52.0769516		36	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1713	-4.6585555	52.0769273		37	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1714	-4.6584002	52.0769374		38	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1715	-4.6582939	52.0769001		39	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1716	-4.658175	52.0768531		40	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1717	-4.657832	52.0770793		1	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1718	-4.6578174	52.077025		2	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1719	-4.6578208	52.0769579		3	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1720	-4.6578428	52.0769012		4	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1721	-4.6578248	52.0768296		5	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1722	-4.6578252	52.0767752		6	The Ridgeway	Cardigan / Aberteifi	SA43 3AW									
1723	-4.6589249	52.0763813						Ridgeway Playground								
1724	-4.6543528	52.0946757						Tregibby Farm								
1725	-4.6595959	52.0788801		11	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1726	-4.659695	52.0788819		12	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1727	-4.6597864	52.0788827		13	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1728	-4.6588919	52.0784763		1	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1729	-4.6589896	52.0784808		2	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1730	-4.6590792	52.078491		3	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1731	-4.6591709	52.0785286		4	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
